# METADATA:
# ME098: [MAE] ESPE - PARIS
# Source: www.infoclimat.fr
# Licence Ouverte/Open License: http://wiki.data.gouv.fr/images/9/9d/Licence_Ouverte.pdf
station_id;dh_utc;temperature;pression;humidite;point_de_rosee;vent_moyen;vent_rafales;vent_direction;pluie_3h;pluie_1h
station_id;dh_utc;degC;hPa;%;degC;km/h;km/h;deg;mm;mm
ME098;2026-06-16 09:40:00;24.6;1011.1;67;17.8;0;;255;;
ME098;2026-06-16 09:50:00;25;1011.2;64;17.8;0;;255;;
ME098;2026-06-16 10:00:00;25.3;1011.2;63;17.8;0;;255;;0
ME098;2026-06-16 10:10:00;25.3;1011.2;62;17.2;0;;255;;
ME098;2026-06-16 10:20:00;25.5;1011.3;61;17.2;0;;255;;
ME098;2026-06-16 10:30:00;25.8;1011.5;62;17.8;0;;255;;
ME098;2026-06-16 10:40:00;26.1;1011.6;58;17.2;0;;255;;
ME098;2026-06-16 10:50:00;26.1;1011.7;57;16.7;0;;255;;
ME098;2026-06-16 11:00:00;26.2;1011.9;57;16.7;0;;255;;0
ME098;2026-06-16 11:10:00;26.4;1012;59;17.8;0;;255;;
ME098;2026-06-16 11:20:00;26.9;1011.9;56;17.2;0;;255;;
ME098;2026-06-16 11:30:00;26.9;1011.9;56;17.2;0;;250;;
ME098;2026-06-16 11:40:00;27.2;1011.9;56;17.8;1.6;;250;;
ME098;2026-06-16 11:50:00;27.8;1012;52;17.2;1.6;;250;;
ME098;2026-06-16 12:00:00;28.1;1012;52;17.2;1.6;;250;;0
ME098;2026-06-16 12:10:00;28.4;1012;52;17.8;0;;250;;
ME098;2026-06-16 12:20:00;28.6;1012.1;52;17.8;0;;250;;
ME098;2026-06-16 12:30:00;28.4;1012.1;53;17.8;1.6;;250;;
ME098;2026-06-16 12:40:00;28.4;1012.2;53;17.8;1.6;;250;;
ME098;2026-06-16 12:50:00;28.3;1012.3;49;16.7;1.6;;250;;
ME098;2026-06-16 13:00:00;28.2;1012.3;45;15;1.6;;250;;0
ME098;2026-06-16 13:10:00;27.8;1012.4;47;15.6;0;;250;;
ME098;2026-06-16 13:20:00;27.8;1012.4;45;15;0;;250;;
ME098;2026-06-16 13:30:00;28.2;1012.4;44;15;0;;250;;
ME098;2026-06-16 13:40:00;28.4;1012.4;45;15.6;0;;247;;
ME098;2026-06-16 13:50:00;28.7;1012.4;42;14.4;0;;247;;
ME098;2026-06-16 14:00:00;29.3;1012.4;39;13.9;0;;247;;0
ME098;2026-06-16 14:10:00;29.9;1012.4;39;14.4;0;;247;;
ME098;2026-06-16 14:20:00;30.6;1012.4;40;15.6;0;;247;;
ME098;2026-06-16 14:30:00;31.1;1012.5;37;15;0;;247;;
ME098;2026-06-16 14:40:00;31.3;1012.5;37;15;0;;247;;
ME098;2026-06-16 14:50:00;31.3;1012.4;36;14.4;1.6;;247;;
ME098;2026-06-16 15:00:00;31.3;1012.5;36;14.4;0;;247;;0
ME098;2026-06-16 15:10:00;30.8;1012.5;36;13.9;0;;247;;
ME098;2026-06-16 15:20:00;30.8;1012.4;36;13.9;0;;247;;
ME098;2026-06-16 15:30:00;30.6;1012.4;36;13.9;0;;247;;
ME098;2026-06-16 15:40:00;30.2;1012.5;36;13.3;0;;247;;
ME098;2026-06-16 15:50:00;29.8;1012.5;39;14.4;0;;247;;
ME098;2026-06-16 16:00:00;29.8;1012.5;41;15;0;;247;;0
ME098;2026-06-16 16:10:00;30.3;1012.4;41;15.6;0;;247;;
ME098;2026-06-16 16:20:00;30.8;1012.3;39;15.6;0;;247;;
ME098;2026-06-16 16:30:00;30.5;1012.3;40;15.6;0;;247;;
ME098;2026-06-16 16:40:00;30;1012.4;41;15.6;0;;247;;
ME098;2026-06-16 16:50:00;29.4;1012.5;44;16.1;0;;247;;
ME098;2026-06-16 17:00:00;28.9;1012.5;46;16.1;0;;247;;0
ME098;2026-06-16 17:10:00;28.5;1012.5;48;16.7;0;;247;;
ME098;2026-06-16 17:20:00;28.2;1012.6;49;16.7;0;;247;;
ME098;2026-06-16 17:30:00;27.8;1012.7;50;16.7;0;;247;;
ME098;2026-06-16 17:40:00;27.4;1012.7;50;16.1;0;;247;;
ME098;2026-06-16 17:50:00;27.1;1012.8;49;15.6;0;;247;;
ME098;2026-06-16 18:00:00;26.9;1012.9;49;15.6;0;;247;;0
ME098;2026-06-16 18:10:00;26.7;1012.9;49;15;0;;247;;
ME098;2026-06-16 18:20:00;26.6;1013;49;15;0;;247;;
ME098;2026-06-16 18:30:00;26.4;1013.1;49;15;0;;247;;
ME098;2026-06-16 18:40:00;26.3;1013.2;50;15;0;;247;;
ME098;2026-06-16 18:50:00;26;1013.4;48;13.9;0;;247;;
ME098;2026-06-16 19:00:00;25.8;1013.4;48;13.9;0;;247;;0
ME098;2026-06-16 19:10:00;25.6;1013.4;48;13.9;0;;247;;
