# METADATA:
# 000EW: Paris 20Ãšme - Porte de Vincennes
# Source: www.infoclimat.fr
# Licence Ouverte/Open License: http://wiki.data.gouv.fr/images/9/9d/Licence_Ouverte.pdf
station_id;dh_utc;temperature;pression;humidite;point_de_rosee;vent_moyen;vent_rafales;vent_direction;pluie_3h;pluie_1h
station_id;dh_utc;degC;hPa;%;degC;km/h;km/h;deg;mm;mm
000EW;2026-06-10 12:30:00;17.6;1018.7;53;7.9;5.6;;180;;
000EW;2026-06-10 12:40:00;17.5;1018.6;48;6.4;5.6;;248;;
000EW;2026-06-10 12:50:00;17.6;1018.4;48;6.5;8.9;;259;;
000EW;2026-06-10 13:00:00;18.3;1018.5;48;7.1;8;;259;0;0
000EW;2026-06-10 13:10:00;17.8;1018.9;60;10;6.4;;259;;
000EW;2026-06-10 13:20:00;16.3;1018.9;73;11.4;7.2;;338;;
000EW;2026-06-10 13:30:00;15.7;1018.7;70;10.3;3.2;;45;;
000EW;2026-06-10 13:40:00;16.1;1018.7;67;9.9;4;;259;;
000EW;2026-06-10 13:50:00;16.8;1018.7;62;9.5;4;;248;;
000EW;2026-06-10 14:00:00;17.7;1018.6;60;9.8;4.8;;248;0;1
000EW;2026-06-10 14:10:00;18.2;1018.5;54;8.8;4.8;;248;;
000EW;2026-06-10 14:20:00;18.3;1018.4;51;8;7.2;;248;;
000EW;2026-06-10 14:30:00;17.8;1018.6;57;9.2;8;;259;;
000EW;2026-06-10 14:40:00;17.3;1018.6;57;8.7;12.1;;270;;
000EW;2026-06-10 14:50:00;17.2;1018.5;58;8.8;8;;259;;
000EW;2026-06-10 15:00:00;17.4;1018.4;57;8.8;7.2;;259;1;0
000EW;2026-06-10 15:10:00;17.4;1018.4;57;8.8;5.6;;248;;
000EW;2026-06-10 15:20:00;18.1;1018.4;53;8.3;7.2;;236;;
000EW;2026-06-10 15:30:00;18.3;1018.5;52;8.3;6.4;;259;;
000EW;2026-06-10 15:40:00;17.7;1018.8;58;9.3;9.7;;259;;
000EW;2026-06-10 15:50:00;16.8;1018.9;62;9.5;8.9;;225;;
000EW;2026-06-10 16:00:00;16.2;1018.8;68;10.3;4.8;;180;0;0
000EW;2026-06-10 16:20:00;16.5;1018.7;65;9.9;3.2;;146;;
000EW;2026-06-10 16:30:00;16.8;1018.8;64;9.9;5.6;;236;;
000EW;2026-06-10 16:40:00;17.1;1018.7;63;10;4.8;;259;;
000EW;2026-06-10 16:50:00;17.2;1018.7;60;9.4;6.4;;259;;
000EW;2026-06-10 17:00:00;17.4;1018.7;55;8.3;5.6;;259;0;0
000EW;2026-06-10 17:10:00;17.7;1018.6;54;8.2;5.6;;156;;
000EW;2026-06-10 17:20:00;17.7;1018.6;55;8.5;6.4;;315;;
000EW;2026-06-10 17:30:00;17.7;1018.7;56;8.8;5.6;;349;;
000EW;2026-06-10 17:40:00;17.7;1018.7;56;8.8;5.6;;270;;
000EW;2026-06-10 17:50:00;17.8;1018.8;55;8.7;4.8;;270;;
000EW;2026-06-10 18:00:00;17.2;1019.3;54;7.8;6.4;;326;0;0
000EW;2026-06-10 18:10:00;16.3;1019.5;57;7.8;9.7;;56;;
000EW;2026-06-10 18:20:00;15.9;1019.6;61;8.4;6.4;;156;;
000EW;2026-06-10 18:30:00;15.2;1019.6;66;8.9;6.4;;248;;
000EW;2026-06-10 18:40:00;14.8;1019.6;68;8.9;5.6;;236;;
000EW;2026-06-10 18:50:00;14.8;1019.7;69;9.2;4;;214;;
000EW;2026-06-10 19:00:00;14.9;1019.7;67;8.9;2.4;;146;0;0
000EW;2026-06-10 19:10:00;15.1;1019.7;65;8.6;1.6;;248;;
000EW;2026-06-10 19:20:00;15.3;1019.8;64;8.5;4;;349;;
000EW;2026-06-10 19:30:00;15.4;1019.9;62;8.2;2.4;;56;;
000EW;2026-06-10 19:40:00;15.5;1020;61;8;2.4;;180;;
000EW;2026-06-10 19:50:00;15.4;1020.1;61;8;3.2;;79;;
000EW;2026-06-10 20:00:00;15.3;1020.1;62;8.1;3.2;;156;0;0
000EW;2026-06-10 20:10:00;15.3;1020.3;63;8.3;1.6;;68;;
000EW;2026-06-10 20:20:00;15.2;1020.4;64;8.5;2.4;;180;;
000EW;2026-06-10 20:30:00;15.2;1020.5;65;8.6;3.2;;259;;
000EW;2026-06-10 20:40:00;15.1;1020.6;66;8.8;4;;146;;
000EW;2026-06-10 20:50:00;15.1;1020.6;67;9;4;;236;;
000EW;2026-06-10 21:00:00;14.9;1020.6;67;8.9;3.2;;259;0;0
000EW;2026-06-10 21:10:00;14.8;1020.7;68;9;3.2;;270;;
000EW;2026-06-10 21:20:00;14.8;1020.9;69;9.1;2.4;;259;;
000EW;2026-06-10 21:30:00;14.7;1020.9;70;9.3;3.2;;270;;
000EW;2026-06-10 21:40:00;14.6;1021;71;9.4;3.2;;259;;
000EW;2026-06-10 21:50:00;14.5;1021;72;9.5;2.4;;236;;
000EW;2026-06-10 22:00:00;14.5;1021;73;9.7;3.2;;169;0;0
000EW;2026-06-10 22:10:00;14.4;1021;73;9.7;2.4;;11;;
000EW;2026-06-10 22:20:00;14.4;1021.1;72;9.5;1.6;;156;;
000EW;2026-06-10 22:30:00;14.4;1021.1;73;9.7;2.4;;338;;
000EW;2026-06-10 22:40:00;14.3;1021.1;73;9.5;4;;248;;
000EW;2026-06-10 22:50:00;14.2;1021;73;9.4;4;;236;;
000EW;2026-06-10 23:00:00;14;1021;74;9.4;3.2;;259;0;0
000EW;2026-06-10 23:10:00;13.9;1021.1;74;9.4;3.2;;236;;
000EW;2026-06-10 23:20:00;13.9;1021.2;74;9.3;4.8;;68;;
000EW;2026-06-10 23:30:00;13.8;1021.2;73;9;4;;45;;
000EW;2026-06-10 23:40:00;13.7;1021.3;73;8.9;2.4;;79;;
000EW;2026-06-10 23:50:00;13.6;1021.3;74;9.1;2.4;;56;;
000EW;2026-06-11 00:00:00;13.5;1021.3;73;8.8;1.6;;270;0;0
000EW;2026-06-11 00:10:00;13.4;1021.3;74;8.9;2.4;;259;;
000EW;2026-06-11 00:20:00;13.4;1021.3;73;8.6;2.4;;349;;
000EW;2026-06-11 00:30:00;13.3;1021.3;74;8.8;2.4;;236;;
000EW;2026-06-11 00:40:00;13.3;1021.2;74;8.7;2.4;;270;;
000EW;2026-06-11 00:50:00;13.3;1021.3;74;8.7;3.2;;248;;
000EW;2026-06-11 01:00:00;13.1;1021.2;74;8.6;3.2;;248;0;0
000EW;2026-06-11 01:10:00;12.9;1021.3;74;8.4;3.2;;270;;
000EW;2026-06-11 01:20:00;12.8;1021.3;75;8.5;4;;349;;
000EW;2026-06-11 01:30:00;12.7;1021.5;75;8.4;4;;236;;
000EW;2026-06-11 01:40:00;12.6;1021.5;76;8.5;3.2;;259;;
000EW;2026-06-11 01:50:00;12.5;1021.4;76;8.4;3.2;;225;;
000EW;2026-06-11 02:00:00;12.4;1021.5;76;8.3;4;;236;0;0
000EW;2026-06-11 02:10:00;12.4;1021.6;76;8.3;2.4;;214;;
000EW;2026-06-11 02:20:00;12.3;1021.5;77;8.4;4.8;;248;;
000EW;2026-06-11 02:30:00;12.2;1021.5;77;8.3;4;;270;;
000EW;2026-06-11 02:40:00;12.1;1021.5;78;8.4;4;;248;;
000EW;2026-06-11 02:50:00;12.1;1021.6;78;8.3;3.2;;259;;
000EW;2026-06-11 03:00:00;11.9;1021.8;79;8.4;4;;248;0;0
000EW;2026-06-11 03:10:00;11.8;1021.6;79;8.3;3.2;;259;;
000EW;2026-06-11 03:20:00;11.8;1021.6;80;8.4;4;;281;;
000EW;2026-06-11 03:30:00;11.8;1021.6;80;8.4;3.2;;315;;
000EW;2026-06-11 03:40:00;11.8;1021.7;80;8.4;3.2;;281;;
000EW;2026-06-11 03:50:00;11.8;1021.9;80;8.4;2.4;;156;;
000EW;2026-06-11 04:00:00;11.8;1021.9;80;8.4;2.4;;259;0;0
000EW;2026-06-11 04:10:00;11.7;1021.9;80;8.4;2.4;;293;;
000EW;2026-06-11 04:20:00;11.7;1021.9;81;8.6;3.2;;259;;
000EW;2026-06-11 04:30:00;11.7;1022;81;8.6;2.4;;270;;
000EW;2026-06-11 04:40:00;11.7;1022;81;8.6;1.6;;56;;
000EW;2026-06-11 04:50:00;11.8;1022.1;81;8.6;1.6;;79;;
000EW;2026-06-11 05:00:00;11.8;1022.4;81;8.6;3.2;;248;0;0
000EW;2026-06-11 05:10:00;11.8;1022.5;81;8.6;4;;236;;
000EW;2026-06-11 05:20:00;11.8;1022.6;81;8.7;4.8;;259;;
000EW;2026-06-11 05:30:00;11.9;1022.6;81;8.7;3.2;;180;;
000EW;2026-06-11 05:40:00;11.9;1022.6;81;8.8;4;;236;;
000EW;2026-06-11 05:50:00;12.1;1022.6;80;8.7;4.8;;248;;
000EW;2026-06-11 06:00:00;12.3;1022.7;80;8.9;4.8;;248;0;0
000EW;2026-06-11 06:10:00;12.4;1022.8;80;9.1;3.2;;156;;
000EW;2026-06-11 06:20:00;12.7;1022.8;79;9.2;2.4;;156;;
000EW;2026-06-11 06:30:00;12.9;1022.8;78;9.2;4;;259;;
000EW;2026-06-11 06:40:00;13.2;1022.9;77;9.2;4;;236;;
000EW;2026-06-11 06:50:00;13.3;1023;77;9.4;3.2;;270;;
000EW;2026-06-11 07:00:00;13.6;1022.9;76;9.4;4;;225;0;0
000EW;2026-06-11 07:10:00;13.9;1023;75;9.5;4;;259;;
000EW;2026-06-11 07:20:00;14.2;1023.3;73;9.4;4;;248;;
000EW;2026-06-11 07:30:00;14.5;1023.2;73;9.7;4.8;;315;;
000EW;2026-06-11 07:40:00;14.8;1023.4;72;9.8;4;;248;;
000EW;2026-06-11 07:50:00;15.1;1023.3;71;9.9;3.2;;236;;
000EW;2026-06-11 08:00:00;15.3;1023.3;69;9.6;4;;68;0;0
000EW;2026-06-11 08:10:00;15.6;1023.2;68;9.7;5.6;;259;;
000EW;2026-06-11 08:20:00;15.9;1023.4;66;9.5;4;;259;;
000EW;2026-06-11 08:30:00;15.8;1023.3;66;9.5;5.6;;259;;
000EW;2026-06-11 08:40:00;15.8;1023.4;66;9.5;4.8;;248;;
000EW;2026-06-11 08:50:00;15.8;1023.3;65;9.2;5.6;;349;;
000EW;2026-06-11 09:00:00;16.2;1023.3;63;9.2;4;;248;0;0
000EW;2026-06-11 09:10:00;16.8;1023.1;61;9.3;4.8;;236;;
000EW;2026-06-11 09:20:00;17.1;1023.2;58;8.7;4;;304;;
000EW;2026-06-11 09:30:00;17.6;1023.3;57;8.9;5.6;;236;;
000EW;2026-06-11 09:40:00;17.7;1023.4;56;8.8;5.6;;248;;
000EW;2026-06-11 09:50:00;17.7;1023.4;53;8;4.8;;180;;
000EW;2026-06-11 10:00:00;17.6;1023.3;54;8.2;5.6;;349;0;0
000EW;2026-06-11 10:10:00;17.7;1023.3;54;8.2;6.4;;236;;
000EW;2026-06-11 10:20:00;17.8;1023.3;55;8.6;7.2;;259;;
000EW;2026-06-11 10:30:00;18.2;1023.2;53;8.4;5.6;;270;;
000EW;2026-06-11 10:40:00;18.8;1023.1;49;7.8;4.8;;259;;
000EW;2026-06-11 10:50:00;18.6;1023.2;48;7.3;7.2;;259;;
000EW;2026-06-11 11:00:00;18.2;1023.2;51;7.9;7.2;;236;0;0
000EW;2026-06-11 11:10:00;18.4;1023.3;51;8.1;6.4;;169;;
000EW;2026-06-11 11:20:00;18.3;1023.3;52;8.2;6.4;;259;;
000EW;2026-06-11 11:30:00;18.5;1023.2;53;8.7;6.4;;248;;
000EW;2026-06-11 11:40:00;18.5;1023.4;52;8.5;6.4;;259;;
000EW;2026-06-11 11:50:00;18.3;1023.3;54;8.9;6.4;;270;;
000EW;2026-06-11 12:00:00;18.3;1023.3;52;8.3;7.2;;270;0;0
000EW;2026-06-11 12:10:00;18.6;1023.4;51;8.2;8;;248;;
000EW;2026-06-11 12:20:00;19.1;1023.3;51;8.7;7.2;;270;;
000EW;2026-06-11 12:30:00;19.2;1023.4;51;8.8;4.8;;180;;
000EW;2026-06-11 12:40:00;19.2;1023.2;52;9.1;7.2;;259;;
000EW;2026-06-11 12:50:00;19.2;1023.1;51;8.8;7.2;;270;;
000EW;2026-06-11 13:00:00;19.2;1023.1;49;8.2;5.6;;259;0;0
000EW;2026-06-11 13:10:00;19.5;1023.1;49;8.5;7.2;;259;;
000EW;2026-06-11 13:20:00;19.3;1023;50;8.6;5.6;;281;;
000EW;2026-06-11 13:30:00;18.8;1023;53;9;8;;270;;
000EW;2026-06-11 13:40:00;18.7;1022.9;54;9.2;7.2;;259;;
000EW;2026-06-11 13:50:00;18.7;1023;53;8.9;5.6;;259;;
000EW;2026-06-11 14:00:00;18.5;1022.9;53;8.7;8.9;;259;0;0
000EW;2026-06-11 14:10:00;18.6;1022.9;53;8.8;6.4;;248;;
000EW;2026-06-11 14:20:00;18.7;1022.9;54;9.2;7.2;;236;;
000EW;2026-06-11 14:30:00;18.6;1023;54;9.1;8;;259;;
000EW;2026-06-11 14:40:00;18.7;1022.8;54;9.2;7.2;;270;;
000EW;2026-06-11 14:50:00;18.7;1022.8;55;9.5;5.6;;270;;
000EW;2026-06-11 15:00:00;18.6;1022.7;55;9.4;6.4;;248;0;0
000EW;2026-06-11 15:10:00;18.3;1022.7;56;9.4;8;;259;;
000EW;2026-06-11 15:20:00;18.3;1022.7;57;9.7;8;;259;;
000EW;2026-06-11 15:30:00;18.2;1022.7;57;9.5;8.9;;259;;
000EW;2026-06-11 15:40:00;18.2;1022.6;57;9.6;8;;248;;
000EW;2026-06-11 15:50:00;18.1;1022.7;58;9.7;7.2;;248;;
000EW;2026-06-11 16:00:00;17.9;1022.7;60;10.1;8;;248;0;0
000EW;2026-06-11 16:10:00;17.9;1022.6;60;10.1;6.4;;248;;
000EW;2026-06-11 16:20:00;17.9;1022.6;61;10.3;8.9;;248;;
000EW;2026-06-11 16:30:00;17.9;1022.6;60;10.1;8;;259;;
000EW;2026-06-11 16:40:00;17.9;1022.4;61;10.3;7.2;;259;;
000EW;2026-06-11 16:50:00;17.9;1022.3;61;10.3;8;;259;;
000EW;2026-06-11 17:00:00;18;1022.4;61;10.4;6.4;;259;0;0
000EW;2026-06-11 17:10:00;18.1;1022.2;60;10.2;6.4;;236;;
000EW;2026-06-11 17:20:00;18;1022;60;10.1;5.6;;248;;
000EW;2026-06-11 17:30:00;18.1;1021.9;60;10.2;7.2;;259;;
000EW;2026-06-11 17:40:00;18.2;1021.9;59;10.1;5.6;;270;;
000EW;2026-06-11 17:50:00;18.3;1022;60;10.4;5.6;;248;;
000EW;2026-06-11 18:00:00;18.2;1021.9;59;10.1;8;;248;0;0
000EW;2026-06-11 18:10:00;18.2;1021.9;60;10.3;8;;270;;
000EW;2026-06-11 18:20:00;18.3;1021.9;59;10.2;6.4;;259;;
000EW;2026-06-11 18:30:00;18.2;1022;60;10.3;6.4;;248;;
000EW;2026-06-11 18:40:00;18.2;1022;61;10.5;7.2;;270;;
000EW;2026-06-11 18:50:00;18.2;1022.1;61;10.5;5.6;;248;;
000EW;2026-06-11 19:00:00;18.2;1022;61;10.6;4;;248;0;0
000EW;2026-06-11 19:10:00;18.3;1022;61;10.6;4;;248;;
000EW;2026-06-11 19:20:00;18.3;1022.1;61;10.7;4;;259;;
000EW;2026-06-11 19:30:00;18.3;1022;62;10.9;4;;259;;
000EW;2026-06-11 19:40:00;18.3;1022;62;10.9;6.4;;248;;
000EW;2026-06-11 19:50:00;18.4;1022.1;62;11;6.4;;259;;
000EW;2026-06-11 20:00:00;18.4;1022.1;62;11;3.2;;281;0;0
000EW;2026-06-11 20:10:00;18.4;1022;62;11;5.6;;248;;
000EW;2026-06-11 20:20:00;18.6;1022.1;61;10.9;4.8;;270;;
000EW;2026-06-11 20:30:00;18.6;1022.2;61;10.9;4.8;;259;;
000EW;2026-06-11 20:40:00;18.7;1022.2;61;11;4;;259;;
000EW;2026-06-11 20:50:00;18.7;1022.2;61;11;4.8;;248;;
000EW;2026-06-11 21:00:00;18.7;1022.2;61;11;4.8;;236;0;0
000EW;2026-06-11 21:10:00;18.7;1022.3;61;11;6.4;;248;;
000EW;2026-06-11 21:20:00;18.8;1022.2;61;11.1;5.6;;259;;
000EW;2026-06-11 21:30:00;18.7;1022.1;61;11;5.6;;259;;
000EW;2026-06-11 21:40:00;18.7;1022;62;11.3;4;;259;;
000EW;2026-06-11 21:50:00;18.7;1021.9;62;11.2;5.6;;248;;
000EW;2026-06-11 22:00:00;18.7;1022;63;11.5;5.6;;259;0;0
000EW;2026-06-11 22:10:00;18.6;1022;63;11.4;4;;236;;
000EW;2026-06-11 22:20:00;18.6;1022;64;11.6;7.2;;236;;
000EW;2026-06-11 22:30:00;18.6;1022;64;11.6;4;;248;;
000EW;2026-06-11 22:40:00;18.4;1022;64;11.5;4;;248;;
000EW;2026-06-11 22:50:00;18.4;1021.9;65;11.7;4.8;;225;;
000EW;2026-06-11 23:00:00;18.4;1021.8;65;11.7;4.8;;248;0;0
000EW;2026-06-11 23:10:00;18.3;1021.8;66;11.9;4.8;;259;;
000EW;2026-06-11 23:20:00;18.3;1021.9;66;11.9;4.8;;259;;
000EW;2026-06-11 23:30:00;18.3;1021.9;67;12;4.8;;259;;
000EW;2026-06-11 23:40:00;18.3;1021.8;67;12;7.2;;259;;
000EW;2026-06-11 23:50:00;18.3;1021.7;68;12.3;8.9;;259;;
000EW;2026-06-12 00:00:00;18.2;1021.7;68;12.2;8;;248;0;0
000EW;2026-06-12 00:10:00;18.2;1021.7;68;12.2;5.6;;259;;
000EW;2026-06-12 00:20:00;18.2;1021.7;69;12.4;7.2;;259;;
000EW;2026-06-12 00:30:00;18.2;1021.7;69;12.4;6.4;;236;;
000EW;2026-06-12 00:40:00;18.1;1021.7;70;12.5;5.6;;236;;
000EW;2026-06-12 00:50:00;18.1;1021.8;70;12.5;7.2;;248;;
000EW;2026-06-12 01:00:00;18.1;1021.7;70;12.5;8;;259;0;0
000EW;2026-06-12 01:10:00;18;1021.8;71;12.7;7.2;;259;;
000EW;2026-06-12 01:20:00;17.9;1021.7;71;12.6;7.2;;236;;
000EW;2026-06-12 01:30:00;17.9;1021.7;71;12.6;6.4;;248;;
000EW;2026-06-12 01:40:00;17.8;1021.7;72;12.7;8.9;;259;;
000EW;2026-06-12 01:50:00;17.8;1021.7;72;12.7;4.8;;248;;
000EW;2026-06-12 02:00:00;17.8;1021.7;73;12.9;6.4;;236;0;0
000EW;2026-06-12 02:10:00;17.7;1021.7;73;12.8;7.2;;248;;
000EW;2026-06-12 02:20:00;17.7;1021.8;74;13;8;;248;;
000EW;2026-06-12 02:30:00;17.7;1021.9;74;13;5.6;;248;;
000EW;2026-06-12 02:40:00;17.7;1022;75;13.2;6.4;;259;;
000EW;2026-06-12 02:50:00;17.7;1022;75;13.2;7.2;;248;;
000EW;2026-06-12 03:00:00;17.6;1022.1;76;13.3;4.8;;259;0;0
000EW;2026-06-12 03:10:00;17.6;1022.1;76;13.3;6.4;;236;;
000EW;2026-06-12 03:20:00;17.5;1022.1;77;13.4;7.2;;270;;
000EW;2026-06-12 03:30:00;17.4;1022.2;77;13.4;6.4;;248;;
000EW;2026-06-12 03:40:00;17.3;1022.2;78;13.5;7.2;;248;;
000EW;2026-06-12 03:50:00;17.3;1022.2;78;13.5;7.2;;248;;
000EW;2026-06-12 04:00:00;17.3;1022.4;78;13.5;5.6;;248;0;0
000EW;2026-06-12 04:10:00;17.3;1022.4;78;13.4;8;;259;;
000EW;2026-06-12 04:20:00;17.3;1022.2;78;13.5;6.4;;259;;
000EW;2026-06-12 04:30:00;17.3;1022.4;78;13.5;6.4;;259;;
000EW;2026-06-12 04:40:00;17.4;1022.5;78;13.5;6.4;;248;;
000EW;2026-06-12 04:50:00;17.4;1022.4;78;13.5;5.6;;270;;
000EW;2026-06-12 05:00:00;17.4;1022.6;78;13.6;6.4;;259;0;0
000EW;2026-06-12 05:10:00;17.6;1022.5;78;13.7;6.4;;259;;
000EW;2026-06-12 05:20:00;17.6;1022.5;78;13.7;4.8;;248;;
000EW;2026-06-12 05:30:00;17.7;1022.5;78;13.8;5.6;;248;;
000EW;2026-06-12 05:40:00;17.7;1022.5;78;13.8;8;;270;;
000EW;2026-06-12 05:50:00;17.8;1022.7;78;13.9;8;;259;;
000EW;2026-06-12 06:00:00;17.8;1022.7;78;13.9;6.4;;248;0;0
000EW;2026-06-12 06:10:00;17.9;1022.7;78;14;8;;248;;
000EW;2026-06-12 06:20:00;17.9;1022.6;79;14.2;6.4;;259;;
000EW;2026-06-12 06:30:00;18.1;1022.7;78;14.2;5.6;;259;;
000EW;2026-06-12 06:40:00;18.2;1022.9;78;14.3;8;;236;;
000EW;2026-06-12 06:50:00;18.2;1023;78;14.3;7.2;;248;;
000EW;2026-06-12 07:00:00;18.2;1023.2;77;14.1;6.4;;248;0;0
000EW;2026-06-12 07:10:00;18.3;1023.4;77;14.2;6.4;;248;;
000EW;2026-06-12 07:20:00;18.4;1023.4;76;14.1;5.6;;315;;
000EW;2026-06-12 07:30:00;18.4;1023.4;76;14.1;6.4;;270;;
000EW;2026-06-12 07:40:00;18.5;1023.5;76;14.2;5.6;;214;;
000EW;2026-06-12 07:50:00;18.6;1023.7;76;14.2;7.2;;248;;
000EW;2026-06-12 08:00:00;18.8;1023.6;75;14.2;5.6;;259;0;0
000EW;2026-06-12 08:10:00;18.9;1023.6;74;14.2;7.2;;259;;
000EW;2026-06-12 08:20:00;19.2;1023.6;74;14.4;7.2;;259;;
000EW;2026-06-12 08:30:00;19.2;1023.7;73;14.3;6.4;;270;;
000EW;2026-06-12 08:40:00;19.2;1023.6;73;14.2;8.9;;248;;
000EW;2026-06-12 08:50:00;19.2;1023.6;73;14.2;8.9;;248;;
000EW;2026-06-12 09:00:00;19.2;1023.7;73;14.2;8;;248;0;0
000EW;2026-06-12 09:10:00;19.4;1023.7;73;14.4;6.4;;225;;
000EW;2026-06-12 09:20:00;19.5;1023.8;73;14.5;7.2;;248;;
000EW;2026-06-12 09:30:00;19.5;1023.9;73;14.5;7.2;;248;;
000EW;2026-06-12 09:40:00;19.7;1023.9;72;14.5;6.4;;270;;
000EW;2026-06-12 09:50:00;19.9;1024;72;14.7;4;;304;;
000EW;2026-06-12 10:00:00;19.9;1023.9;71;14.5;5.6;;248;0;0
000EW;2026-06-12 10:10:00;20.2;1024;71;14.7;5.6;;270;;
000EW;2026-06-12 10:20:00;20.2;1023.9;71;14.7;5.6;;236;;
000EW;2026-06-12 10:30:00;20.3;1024;71;14.9;7.2;;259;;
000EW;2026-06-12 10:40:00;20.6;1024;70;14.9;6.4;;259;;
000EW;2026-06-12 10:50:00;20.9;1024;69;15;6.4;;225;;
000EW;2026-06-12 11:00:00;21;1024;69;15.1;6.4;;236;0;0
000EW;2026-06-12 11:20:00;21.3;1024.1;68;15.2;7.2;;248;;
000EW;2026-06-12 11:30:00;21.4;1024.1;68;15.3;5.6;;259;;
000EW;2026-06-12 11:40:00;21.6;1024.1;68;15.4;8.9;;270;;
000EW;2026-06-12 11:50:00;21.9;1024;67;15.5;7.2;;236;;
000EW;2026-06-12 12:00:00;22.4;1024;65;15.5;4;;248;0;0
000EW;2026-06-12 12:10:00;22.8;1023.9;64;15.7;5.6;;248;;
000EW;2026-06-12 12:20:00;23.2;1023.8;63;15.8;6.4;;259;;
000EW;2026-06-12 12:30:00;23.2;1023.8;63;15.7;7.2;;225;;
000EW;2026-06-12 12:40:00;23.2;1023.7;63;15.8;6.4;;248;;
000EW;2026-06-12 12:50:00;23.4;1023.7;62;15.7;3.2;;180;;
000EW;2026-06-12 13:00:00;23.4;1023.6;62;15.7;6.4;;248;0;0
000EW;2026-06-12 13:10:00;24;1023.7;61;16;6.4;;236;;
000EW;2026-06-12 13:20:00;23.8;1023.5;61;15.8;7.2;;315;;
000EW;2026-06-12 13:30:00;23.8;1023.4;61;15.8;6.4;;248;;
000EW;2026-06-12 13:40:00;23.8;1023.3;61;15.8;7.2;;270;;
000EW;2026-06-12 13:50:00;24.3;1023.4;59;15.7;8;;270;;
000EW;2026-06-12 14:00:00;24.3;1023.4;59;15.8;7.2;;259;0;0
000EW;2026-06-12 14:10:00;24.6;1023.2;58;15.7;6.4;;259;;
000EW;2026-06-12 14:20:00;24.8;1023.2;57;15.7;6.4;;248;;
000EW;2026-06-12 14:30:00;25.2;1023.2;56;15.8;7.2;;270;;
000EW;2026-06-12 14:40:00;25.7;1023.2;55;15.9;5.6;;326;;
000EW;2026-06-12 14:50:00;25.1;1023.1;57;15.9;8.9;;248;;
000EW;2026-06-12 15:00:00;25.1;1023.1;57;16;8;;146;0;0
000EW;2026-06-12 15:10:00;25.3;1022.9;57;16.1;8;;270;;
000EW;2026-06-12 15:20:00;25.6;1022.9;56;16.2;8;;259;;
000EW;2026-06-12 15:30:00;26.1;1022.9;55;16.3;7.2;;248;;
000EW;2026-06-12 15:40:00;26.3;1022.9;54;16.3;5.6;;236;;
000EW;2026-06-12 15:50:00;26.1;1022.8;54;16;6.4;;236;;
000EW;2026-06-12 16:00:00;25.7;1022.7;55;16;9.7;;236;0;0
000EW;2026-06-12 16:10:00;25.8;1022.8;55;16.1;8;;248;;
000EW;2026-06-12 16:20:00;26.2;1022.7;54;16.2;8;;270;;
000EW;2026-06-12 16:30:00;26.3;1022.6;54;16.3;5.6;;259;;
000EW;2026-06-12 16:40:00;26.1;1022.7;54;16;6.4;;236;;
000EW;2026-06-12 16:50:00;26.1;1022.7;54;16.1;6.4;;248;;
000EW;2026-06-12 17:00:00;26.3;1022.7;53;15.9;5.6;;248;0;0
000EW;2026-06-12 17:10:00;25.8;1022.7;54;15.8;8;;270;;
000EW;2026-06-12 17:20:00;25.9;1022.7;54;15.9;6.4;;270;;
000EW;2026-06-12 17:30:00;25.9;1022.6;53;15.6;8.9;;259;;
000EW;2026-06-12 17:40:00;25.8;1022.6;53;15.5;8;;248;;
000EW;2026-06-12 17:50:00;25.9;1022.6;51;15;5.6;;248;;
000EW;2026-06-12 18:00:00;25.8;1022.6;52;15.2;6.4;;270;0;0
000EW;2026-06-12 18:10:00;25.7;1022.7;52;15.1;6.4;;248;;
000EW;2026-06-12 18:20:00;25.6;1022.7;52;15;6.4;;248;;
000EW;2026-06-12 18:30:00;25.5;1022.8;52;14.9;5.6;;248;;
000EW;2026-06-12 18:40:00;25.4;1022.7;50;14.2;6.4;;259;;
000EW;2026-06-12 18:50:00;25.3;1022.8;50;14.1;5.6;;326;;
000EW;2026-06-12 19:00:00;25.2;1022.7;51;14.4;3.2;;338;0;0
000EW;2026-06-12 19:10:00;25.1;1022.7;51;14.3;3.2;;259;;
000EW;2026-06-12 19:20:00;25;1022.6;52;14.4;4;;248;;
000EW;2026-06-12 19:30:00;24.9;1022.6;53;14.6;4;;259;;
000EW;2026-06-12 19:40:00;24.8;1022.7;53;14.5;3.2;;248;;
000EW;2026-06-12 19:50:00;24.7;1022.7;54;14.7;3.2;;259;;
000EW;2026-06-12 20:00:00;24.6;1022.8;54;14.6;2.4;;248;0;0
000EW;2026-06-12 20:10:00;24.4;1022.9;55;14.8;2.4;;248;;
000EW;2026-06-12 20:20:00;24.3;1023;55;14.6;3.2;;236;;
000EW;2026-06-12 20:30:00;24.2;1023.1;55;14.6;4.8;;259;;
000EW;2026-06-12 20:40:00;24.1;1023.1;56;14.7;3.2;;259;;
000EW;2026-06-12 20:50:00;23.8;1023.2;56;14.5;3.2;;248;;
000EW;2026-06-12 21:00:00;23.7;1023.2;57;14.6;4;;248;0;0
000EW;2026-06-12 21:10:00;23.4;1023.1;58;14.7;2.4;;270;;
000EW;2026-06-12 21:20:00;23.2;1023.2;59;14.8;3.2;;248;;
000EW;2026-06-12 21:30:00;23;1023.2;60;14.8;3.2;;270;;
