station_id;dh_utc;temperature_degC;pression_hPa;humidite_%;point_de_rosee_degC;vent_moyen_km/h;vent_direction_deg;pluie_1h_mm;pleut_il
000CT;06/11/2025 01:00;14.3;1009.7;75.0;10.0;3.2;104.0;0.0;0
000CT;06/11/2025 02:00;14.1;1009.5;76.0;9.9;4.8;136.0;0.0;0
000CT;06/11/2025 03:00;14.0;1009.5;76.0;9.8;4.8;158.0;0.0;0
000CT;06/11/2025 04:00;13.8;1009.6;77.0;9.8;4.8;168.0;0.0;0
000CT;06/11/2025 05:00;13.6;1009.9;78.0;9.8;6.4;182.0;0.0;0
000CT;06/11/2025 06:00;13.8;1009.6;78.0;10.1;4.8;161.0;0.0;0
000CT;06/11/2025 07:00;14.2;1009.7;78.0;10.4;3.2;164.0;0.0;0
000CT;06/11/2025 08:00;14.4;1010.0;78.0;10.7;3.2;194.0;0.0;0
000CT;06/11/2025 09:00;15.1;1009.9;78.0;11.2;3.2;181.0;0.0;0
000CT;06/11/2025 10:00;15.3;1009.9;80.0;11.8;4.8;194.0;0.0;0
000CT;06/11/2025 11:00;14.8;1009.9;85.0;12.3;4.8;185.0;0.0;0
000CT;06/11/2025 12:00;14.8;1009.8;88.0;12.8;4.8;179.0;0.2;1
000CT;06/11/2025 13:00;14.7;1009.3;89.0;12.9;4.8;134.0;0.6;1
000CT;06/11/2025 14:00;14.7;1009.1;89.0;12.9;3.2;161.0;0.0;0
000CT;06/11/2025 15:00;14.8;1008.7;89.0;13.0;6.4;128.0;0.0;0
000CT;06/11/2025 16:00;14.8;1008.8;88.0;12.8;4.8;178.0;0.0;0
000CT;06/11/2025 17:00;14.9;1009.3;88.0;12.9;4.8;134.0;0.0;0
000CT;06/11/2025 18:00;14.9;1009.4;88.0;12.9;4.8;150.0;0.0;0
000CT;06/11/2025 19:00;15.1;1009.8;87.0;13.0;4.8;130.0;0.0;0
000CT;06/11/2025 20:00;14.8;1009.6;87.0;12.7;4.8;162.0;0.0;0
000CT;06/11/2025 21:00;14.7;1009.6;87.0;12.5;1.6;75.0;0.0;0
000CT;06/11/2025 22:00;14.3;1009.5;88.0;12.3;0.0;136.0;0.0;0
000CT;07/11/2025 00:00;13.4;1009.7;89.0;11.6;4.8;130.0;0.0;0
000CT;07/11/2025 01:00;12.6;1009.2;89.0;10.8;4.8;159.0;0.0;0
000CT;07/11/2025 02:00;12.1;1008.9;89.0;10.4;4.8;184.0;0.0;0
000CT;07/11/2025 03:00;11.9;1008.6;89.0;10.1;3.2;126.0;0.0;0
000CT;07/11/2025 04:00;11.4;1008.7;88.0;9.5;4.8;163.0;0.0;0
000CT;07/11/2025 05:00;11.1;1008.9;88.0;9.2;3.2;192.0;0.0;0
000CT;07/11/2025 06:00;11.1;1009.0;87.0;9.0;4.8;152.0;0.0;0
000CT;07/11/2025 07:00;11.2;1009.6;88.0;9.3;1.6;147.0;0.0;0
000CT;07/11/2025 08:00;11.0;1010.2;90.0;9.4;4.8;130.0;0.0;0
000CT;07/11/2025 09:00;11.3;1010.7;90.0;9.8;6.4;144.0;0.0;0
000CT;07/11/2025 10:00;12.1;1010.6;91.0;10.7;6.4;122.0;0.0;0
000CT;07/11/2025 11:00;13.0;1010.5;89.0;11.2;6.4;214.0;0.0;0
000CT;07/11/2025 12:00;13.8;1010.1;86.0;11.5;4.8;186.0;0.0;0
000CT;07/11/2025 13:00;14.3;1009.8;82.0;11.3;6.4;175.0;0.0;0
000CT;07/11/2025 14:00;14.3;1010.0;82.0;11.2;8.0;175.0;0.0;0
000CT;07/11/2025 15:00;14.2;1010.2;81.0;11.0;4.8;165.0;0.0;0
000CT;07/11/2025 16:00;14.3;1010.6;81.0;11.1;6.4;213.0;0.0;0
000CT;07/11/2025 17:00;13.8;1010.5;83.0;11.0;4.8;152.0;0.0;0
000CT;07/11/2025 18:00;14.1;1010.9;83.0;11.3;4.8;138.0;0.0;0
000CT;07/11/2025 19:00;13.8;1011.0;85.0;11.3;3.2;186.0;0.0;0
000CT;07/11/2025 20:00;13.8;1011.1;85.0;11.3;4.8;183.0;0.0;0
000CT;07/11/2025 21:00;13.5;1011.4;85.0;11.0;3.2;167.0;0.0;0
000CT;07/11/2025 22:00;13.0;1011.5;86.0;10.7;4.8;164.0;0.0;0
000CT;07/11/2025 23:00;12.5;1011.6;88.0;10.6;6.4;181.0;0.0;0
000CT;08/11/2025 00:00;12.3;1011.8;88.0;10.4;3.2;170.0;0.0;0
000CT;08/11/2025 01:00;12.1;1011.8;88.0;10.1;4.8;170.0;0.0;0
000CT;08/11/2025 02:00;11.9;1012.0;89.0;10.2;1.6;112.0;0.0;0
000CT;08/11/2025 03:00;11.8;1012.0;89.0;10.0;3.2;182.0;0.0;0
000CT;08/11/2025 04:00;11.7;1012.1;89.0;10.0;3.2;122.0;0.0;0
000CT;08/11/2025 05:00;11.7;1012.6;89.0;9.9;1.6;149.0;0.0;0
000CT;08/11/2025 06:00;11.6;1012.8;89.0;9.8;1.6;142.0;0.0;0
000CT;08/11/2025 07:00;11.8;1013.6;89.0;10.0;3.2;140.0;0.0;0
000CT;08/11/2025 08:00;11.9;1014.6;89.0;10.2;1.6;201.0;0.2;1
000CT;08/11/2025 09:00;12.0;1015.1;90.0;10.4;1.6;175.0;0.0;0
000CT;08/11/2025 10:00;12.2;1015.6;91.0;10.8;1.6;178.0;0.6;1
000CT;08/11/2025 11:00;12.7;1016.1;92.0;11.4;0.0;176.0;0.0;0
000CT;08/11/2025 12:00;13.3;1016.1;91.0;11.8;4.8;340.0;0.0;0
000CT;08/11/2025 13:00;13.9;1016.2;87.0;11.8;8.0;333.0;0.0;0
000CT;08/11/2025 14:00;14.4;1016.5;82.0;11.4;6.4;319.0;0.0;0
000CT;08/11/2025 15:00;14.4;1016.8;79.0;10.8;6.4;16.0;0.0;0
000CT;08/11/2025 16:00;14.4;1017.0;77.0;10.5;3.2;329.0;0.0;0
000CT;08/11/2025 17:00;14.1;1017.6;81.0;10.9;3.2;302.0;0.0;0
000CT;08/11/2025 18:00;13.8;1018.4;82.0;10.8;1.6;300.0;0.0;0
000CT;08/11/2025 19:00;13.5;1018.9;83.0;10.7;0.0;279.0;0.0;0
000CT;08/11/2025 20:00;13.0;1019.3;83.0;10.2;4.8;265.0;0.0;0
000CT;08/11/2025 21:00;12.5;1019.8;84.0;9.9;4.8;293.0;0.0;0
000CT;08/11/2025 22:00;12.2;1019.9;85.0;9.8;3.2;281.0;0.0;0
000CT;09/11/2025 00:00;11.7;1020.3;87.0;9.6;1.6;279.0;0.0;0
000CT;09/11/2025 01:00;11.3;1020.4;88.0;9.4;3.2;276.0;0.0;0
000CT;09/11/2025 02:00;11.1;1020.4;89.0;9.3;3.2;302.0;0.0;0
000CT;09/11/2025 03:00;10.3;1020.4;89.0;8.5;6.4;302.0;0.2;1
000CT;09/11/2025 04:00;9.7;1020.5;91.0;8.3;3.2;298.0;0.0;0
000CT;09/11/2025 05:00;9.6;1020.7;92.0;8.3;3.2;282.0;0.0;0
000CT;09/11/2025 06:00;9.2;1020.7;92.0;8.0;3.2;230.0;0.0;0
000CT;09/11/2025 07:00;8.9;1021.1;93.0;7.8;1.6;334.0;0.0;0
000CT;09/11/2025 08:00;8.9;1021.6;93.0;7.9;1.6;295.0;0.0;0
000CT;09/11/2025 09:00;9.6;1021.9;93.0;8.5;1.6;308.0;0.0;0
000CT;09/11/2025 10:00;9.8;1021.8;92.0;8.6;3.2;145.0;0.0;0
000CT;09/11/2025 11:00;9.7;1021.4;92.0;8.5;4.8;180.0;0.0;0
000CT;09/11/2025 12:00;10.5;1021.0;92.0;9.3;4.8;155.0;0.0;0
000CT;09/11/2025 13:00;11.7;1020.7;88.0;9.7;4.8;156.0;0.0;0
000CT;09/11/2025 14:00;12.4;1020.3;81.0;9.3;4.8;188.0;0.0;0
000CT;09/11/2025 15:00;11.8;1020.1;81.0;8.6;6.4;200.0;0.0;0
000CT;09/11/2025 16:00;11.0;1019.8;84.0;8.4;6.4;155.0;0.0;0
000CT;09/11/2025 17:00;10.5;1020.0;86.0;8.3;6.4;178.0;0.0;0
000CT;09/11/2025 18:00;10.5;1020.1;87.0;8.4;6.4;180.0;0.0;0
000CT;09/11/2025 19:00;10.6;1020.0;86.0;8.4;6.4;209.0;0.0;0
000CT;09/11/2025 20:00;10.7;1019.6;84.0;8.1;6.4;186.0;0.0;0
000CT;09/11/2025 21:00;10.7;1019.2;83.0;7.9;6.4;196.0;0.0;0
000CT;09/11/2025 22:00;10.6;1018.9;83.0;7.8;6.4;142.0;0.0;0
000CT;10/11/2025 00:00;10.3;1018.0;85.0;7.9;6.4;179.0;0.0;0
000CT;10/11/2025 01:00;10.2;1017.4;86.0;7.9;4.8;194.0;0.0;0
000CT;10/11/2025 02:00;10.0;1016.8;86.0;7.8;8.0;179.0;0.0;0
000CT;10/11/2025 03:00;9.2;1016.3;87.0;7.2;6.4;144.0;0.0;0
000CT;10/11/2025 04:00;8.8;1015.8;87.0;6.7;4.8;199.0;0.0;0
000CT;10/11/2025 05:00;8.7;1015.3;88.0;6.8;6.4;157.0;0.0;0
000CT;10/11/2025 06:00;8.6;1015.0;88.0;6.7;6.4;145.0;0.0;0
000CT;10/11/2025 07:00;8.3;1014.8;88.0;6.4;8.0;155.0;0.0;0
000CT;10/11/2025 08:00;8.2;1014.6;88.0;6.4;6.4;156.0;0.0;0
000CT;10/11/2025 09:00;8.8;1014.3;87.0;6.7;6.4;200.0;0.0;0
000CT;10/11/2025 10:00;9.5;1014.1;85.0;7.1;6.4;165.0;0.0;0
000CT;10/11/2025 11:00;9.9;1013.4;85.0;7.5;6.4;140.0;0.0;0
000CT;10/11/2025 12:00;11.3;1012.4;81.0;8.1;9.7;178.0;0.0;0
000CT;10/11/2025 13:00;11.9;1011.8;80.0;8.5;8.0;205.0;0.0;0
000CT;10/11/2025 14:00;12.4;1011.3;80.0;9.1;9.7;266.0;0.0;0
000CT;10/11/2025 15:00;11.6;1011.0;83.0;8.8;11.3;182.0;0.0;0
000CT;10/11/2025 16:00;11.5;1010.9;85.0;9.1;8.0;167.0;0.0;0
000CT;10/11/2025 17:00;11.7;1011.4;86.0;9.4;8.0;166.0;0.0;0
000CT;10/11/2025 18:00;11.9;1011.9;87.0;9.8;8.0;205.0;0.0;0
000CT;10/11/2025 19:00;12.6;1012.1;86.0;10.3;6.4;254.0;0.0;0
000CT;10/11/2025 20:00;12.6;1012.5;86.0;10.3;3.2;221.0;0.0;0
000CT;10/11/2025 21:00;12.3;1013.1;88.0;10.3;3.2;182.0;0.0;0
000CT;10/11/2025 22:00;12.2;1013.6;88.0;10.2;3.2;192.0;0.0;0
000CT;10/11/2025 23:00;11.9;1014.0;88.0;10.0;1.6;180.0;0.0;0
000CT;11/11/2025 00:00;11.5;1014.3;88.0;9.6;1.6;198.0;0.0;0
000CT;11/11/2025 01:00;11.1;1014.7;88.0;9.2;1.6;184.0;0.0;0
000CT;11/11/2025 02:00;10.6;1014.7;89.0;8.9;1.6;130.0;0.0;0
000CT;11/11/2025 03:00;10.1;1014.6;89.0;8.4;1.6;173.0;0.0;0
000CT;11/11/2025 04:00;10.1;1014.7;91.0;8.7;6.4;181.0;0.0;0
000CT;11/11/2025 05:00;10.6;1014.7;92.0;9.3;4.8;166.0;0.0;0
000CT;11/11/2025 06:00;10.8;1014.4;91.0;9.4;9.7;178.0;0.0;0
000CT;11/11/2025 07:00;11.1;1014.9;92.0;9.9;3.2;175.0;0.0;0
000CT;11/11/2025 08:00;11.5;1015.5;91.0;10.1;3.2;132.0;0.0;0
000CT;11/11/2025 09:00;11.7;1015.3;90.0;10.1;6.4;163.0;0.0;0
000CT;11/11/2025 10:00;12.2;1015.2;89.0;10.5;6.4;103.0;0.0;0
000CT;11/11/2025 14:00;15.0;1013.3;84.0;12.3;6.4;125.0;0.0;0
000CT;11/11/2025 15:00;15.4;1012.8;81.0;12.2;6.4;108.0;0.0;0
000CT;11/11/2025 16:00;15.4;1012.8;80.0;12.0;6.4;209.0;0.0;0
000CT;11/11/2025 17:00;15.1;1012.6;79.0;11.4;4.8;165.0;0.0;0
000CT;11/11/2025 18:00;14.6;1012.8;78.0;10.8;8.0;125.0;0.0;0
000CT;11/11/2025 19:00;14.0;1012.4;78.0;10.2;6.4;177.0;0.0;0
000CT;11/11/2025 20:00;13.3;1012.2;78.0;9.6;8.0;142.0;0.0;0
000CT;11/11/2025 21:00;13.2;1012.3;76.0;9.1;6.4;144.0;0.0;0
000CT;11/11/2025 22:00;13.0;1012.2;76.0;8.9;6.4;132.0;0.0;0
000CT;11/11/2025 23:00;12.6;1012.2;77.0;8.6;6.4;150.0;0.0;0
000CT;12/11/2025 00:00;12.1;1011.9;79.0;8.6;6.4;188.0;0.0;0
000CT;12/11/2025 01:00;11.6;1011.8;81.0;8.4;4.8;145.0;0.0;0
000CT;12/11/2025 02:00;11.1;1011.8;81.0;8.0;4.8;129.0;0.0;0
000CT;12/11/2025 03:00;10.7;1011.9;82.0;7.8;4.8;162.0;0.0;0
000CT;12/11/2025 04:00;10.6;1011.5;82.0;7.6;4.8;152.0;0.0;0
000CT;12/11/2025 05:00;10.1;1011.3;83.0;7.4;3.2;151.0;0.0;0
000CT;12/11/2025 06:00;9.9;1011.7;83.0;7.1;6.4;140.0;0.0;0
000CT;12/11/2025 07:00;9.9;1011.8;82.0;7.0;6.4;146.0;0.0;0
000CT;12/11/2025 08:00;10.2;1012.0;80.0;6.9;6.4;202.0;0.0;0
000CT;12/11/2025 09:00;10.8;1012.1;77.0;6.9;6.4;109.0;0.0;0
000CT;12/11/2025 10:00;12.1;1011.9;73.0;7.4;6.4;170.0;0.0;0
000CT;12/11/2025 11:00;13.4;1011.5;70.0;8.1;6.4;173.0;0.0;0
000CT;12/11/2025 12:00;14.6;1011.0;67.0;8.5;4.8;172.0;0.0;0
000CT;12/11/2025 13:00;15.1;1010.5;68.0;9.2;8.0;196.0;0.0;0
000CT;12/11/2025 14:00;15.9;1009.6;67.0;9.8;4.8;181.0;0.0;0
000CT;12/11/2025 15:00;16.1;1009.3;68.0;10.1;6.4;142.0;0.0;0
000CT;12/11/2025 16:00;15.7;1008.9;72.0;10.6;4.8;92.0;0.0;0
000CT;12/11/2025 17:00;15.2;1008.8;75.0;10.8;6.4;138.0;0.0;0
000CT;12/11/2025 18:00;15.1;1009.0;76.0;10.9;6.4;157.0;0.0;0
000CT;12/11/2025 19:00;14.8;1008.8;77.0;10.8;1.6;117.0;0.0;0
000CT;12/11/2025 20:00;14.9;1009.0;77.0;10.9;3.2;138.0;0.0;0
000CT;12/11/2025 21:00;14.8;1009.1;77.0;10.8;6.4;131.0;0.0;0
000CT;12/11/2025 22:00;14.7;1009.2;77.0;10.7;1.6;203.0;0.0;0
000CT;12/11/2025 23:00;14.5;1009.4;76.0;10.3;6.4;190.0;0.0;0
000CT;13/11/2025 00:00;14.3;1009.8;77.0;10.4;9.7;191.0;0.0;0
000CT;13/11/2025 01:00;14.3;1009.7;76.0;10.2;6.4;202.0;0.0;0
000CT;13/11/2025 02:00;14.4;1010.3;76.0;10.2;3.2;180.0;0.0;0
000CT;13/11/2025 03:00;13.9;1010.6;77.0;10.0;3.2;172.0;0.0;0
000CT;13/11/2025 04:00;13.7;1010.8;76.0;9.5;4.8;194.0;0.0;0
000CT;13/11/2025 05:00;13.4;1010.9;76.0;9.3;4.8;175.0;0.0;0
000CT;13/11/2025 06:00;12.8;1010.8;78.0;9.1;6.4;174.0;0.0;0
000CT;13/11/2025 07:00;12.8;1011.4;78.0;9.0;6.4;191.0;0.0;0
000CT;13/11/2025 08:00;12.8;1012.3;79.0;9.3;4.8;171.0;0.0;0
000CT;13/11/2025 09:00;14.2;1012.8;75.0;9.8;6.4;178.0;0.0;0
000CT;13/11/2025 10:00;15.7;1013.0;70.0;10.2;6.4;161.0;0.0;0
000CT;13/11/2025 11:00;16.2;1012.9;69.0;10.5;4.8;161.0;0.0;0
000CT;13/11/2025 12:00;16.4;1012.3;70.0;10.9;3.2;137.0;0.0;0
000CT;13/11/2025 13:00;16.9;1011.8;68.0;11.0;4.8;138.0;0.0;0
000CT;13/11/2025 14:00;17.3;1011.3;69.0;11.5;3.2;65.0;0.0;0
000CT;13/11/2025 15:00;18.0;1011.3;68.0;12.0;1.6;135.0;0.0;0
000CT;13/11/2025 16:00;17.7;1010.8;70.0;12.2;1.6;96.0;0.0;0
000CT;13/11/2025 17:00;17.6;1010.6;71.0;12.3;1.6;142.0;0.0;0
000CT;13/11/2025 18:00;17.5;1010.1;72.0;12.4;6.4;157.0;0.0;0
000CT;13/11/2025 19:00;17.4;1009.6;71.0;12.1;3.2;145.0;0.0;0
000CT;13/11/2025 20:00;17.2;1009.2;71.0;11.9;4.8;138.0;0.0;0
000CT;13/11/2025 21:00;17.1;1008.9;71.0;11.8;3.2;130.0;0.0;0
000CT;13/11/2025 22:00;16.9;1008.1;71.0;11.6;4.8;132.0;0.0;0
000CT;13/11/2025 23:00;17.1;1007.7;70.0;11.5;3.2;178.0;0.0;0
000CT;14/11/2025 00:00;16.8;1007.5;70.0;11.3;1.6;129.0;0.0;0
000CT;14/11/2025 01:00;16.7;1007.3;69.0;11.0;3.2;163.0;0.0;0
000CT;14/11/2025 02:00;16.7;1006.9;67.0;10.6;6.4;169.0;0.0;0
000CT;14/11/2025 03:00;16.8;1006.2;65.0;10.2;4.8;186.0;0.0;0
000CT;14/11/2025 04:00;16.9;1006.0;63.0;9.8;3.2;144.0;0.0;0
000CT;14/11/2025 05:00;16.9;1006.0;62.0;9.6;4.8;188.0;0.0;0
000CT;14/11/2025 06:00;16.2;1005.9;70.0;10.7;4.8;142.0;0.0;0
000CT;14/11/2025 07:00;16.0;1005.5;73.0;11.2;6.4;143.0;0.0;0
000CT;14/11/2025 08:00;16.4;1005.7;71.0;11.1;3.2;177.0;0.0;0
000CT;14/11/2025 09:00;16.4;1005.4;70.0;11.0;4.8;134.0;0.0;0
000CT;14/11/2025 10:00;17.1;1005.4;68.0;11.1;8.0;225.0;0.0;0
000CT;14/11/2025 11:00;17.6;1004.8;68.0;11.6;4.8;156.0;0.0;0
000CT;14/11/2025 12:00;18.1;1004.7;67.0;11.8;6.4;152.0;0.0;0
000CT;14/11/2025 13:00;18.8;1003.9;66.0;12.3;4.8;138.0;0.0;0
000CT;14/11/2025 14:00;19.9;1003.8;62.0;12.4;8.0;186.0;0.0;0
000CT;14/11/2025 15:00;19.6;1003.6;62.0;12.1;8.0;174.0;0.0;0
000CT;14/11/2025 16:00;19.2;1003.4;65.0;12.4;4.8;148.0;0.0;0
000CT;14/11/2025 17:00;18.8;1004.3;67.0;12.6;4.8;128.0;0.0;0
000CT;14/11/2025 18:00;18.1;1004.7;72.0;12.9;8.0;153.0;0.0;0
000CT;14/11/2025 19:00;17.3;1005.1;74.0;12.7;8.0;163.0;0.0;0
000CT;14/11/2025 20:00;16.8;1005.3;77.0;12.8;8.0;168.0;0.0;0
000CT;14/11/2025 21:00;16.4;1006.1;79.0;12.8;8.0;177.0;0.0;0
000CT;14/11/2025 22:00;15.9;1006.4;81.0;12.6;8.0;188.0;0.0;0
000CT;14/11/2025 23:00;15.5;1007.1;83.0;12.6;6.4;205.0;0.0;0
000CT;15/11/2025 00:00;15.2;1007.7;83.0;12.4;6.4;185.0;0.0;0
000CT;15/11/2025 01:00;14.7;1007.4;85.0;12.2;4.8;183.0;0.0;0
000CT;15/11/2025 02:00;14.3;1007.6;86.0;12.0;6.4;170.0;0.0;0
000CT;15/11/2025 03:00;14.1;1007.6;87.0;11.9;4.8;170.0;0.0;0
000CT;15/11/2025 04:00;13.8;1007.9;87.0;11.7;3.2;172.0;0.0;0
000CT;15/11/2025 05:00;13.8;1007.8;87.0;11.7;3.2;181.0;0.0;0
000CT;15/11/2025 06:00;13.9;1008.1;87.0;11.8;3.2;159.0;0.0;0
000CT;15/11/2025 07:00;13.8;1008.1;88.0;11.8;1.6;147.0;0.0;0
000CT;15/11/2025 08:00;13.5;1008.7;89.0;11.7;1.6;92.0;0.0;0
000CT;15/11/2025 09:00;14.2;1009.1;87.0;12.0;3.2;142.0;0.0;0
000CT;15/11/2025 10:00;14.6;1009.2;84.0;11.9;4.8;115.0;0.0;0
000CT;15/11/2025 11:00;15.1;1008.5;82.0;12.0;0.0;159.0;0.0;0
000CT;15/11/2025 12:00;14.7;1008.2;83.0;11.8;4.8;182.0;0.0;0
000CT;15/11/2025 13:00;14.7;1008.5;83.0;11.8;3.2;191.0;0.0;0
000CT;15/11/2025 14:00;14.1;1008.5;86.0;11.7;4.8;209.0;0.0;0
000CT;15/11/2025 15:00;13.3;1008.9;88.0;11.4;4.8;138.0;0.8;1
000CT;15/11/2025 16:00;13.1;1009.1;90.0;11.5;3.2;222.0;2.4;1
000CT;15/11/2025 17:00;12.9;1009.2;90.0;11.3;4.8;167.0;0.4;1
000CT;15/11/2025 18:00;12.7;1009.5;90.0;11.1;6.4;165.0;0.0;0
000CT;15/11/2025 19:00;12.8;1009.4;90.0;11.2;3.2;171.0;0.0;0
000CT;15/11/2025 20:00;13.0;1009.4;90.0;11.4;3.2;173.0;0.0;0
000CT;15/11/2025 21:00;13.1;1009.4;89.0;11.3;1.6;127.0;0.0;0
000CT;15/11/2025 22:00;13.1;1009.5;89.0;11.3;1.6;120.0;0.0;0
000CT;16/11/2025 00:00;12.8;1009.2;89.0;11.0;3.2;86.0;0.0;0
000CT;16/11/2025 01:00;12.5;1008.7;89.0;10.7;0.0;74.0;0.0;0
000CT;16/11/2025 02:00;12.3;1008.4;89.0;10.6;1.6;168.0;0.0;0
000CT;16/11/2025 03:00;11.9;1008.2;90.0;10.3;3.2;148.0;0.0;0
000CT;16/11/2025 04:00;11.7;1008.1;91.0;10.3;1.6;172.0;0.0;0
000CT;16/11/2025 05:00;10.9;1007.9;92.0;9.6;1.6;153.0;0.0;0
000CT;16/11/2025 06:00;10.7;1008.0;93.0;9.6;1.6;134.0;0.0;0
000CT;16/11/2025 07:00;10.8;1008.0;93.0;9.7;3.2;13.0;0.0;0
000CT;16/11/2025 08:00;9.8;1008.3;93.0;8.7;8.0;23.0;0.0;0
000CT;16/11/2025 09:00;10.1;1008.3;94.0;9.1;4.8;16.0;0.0;0
000CT;16/11/2025 10:00;10.3;1008.6;94.0;9.4;4.8;24.0;0.0;0
000CT;16/11/2025 11:00;10.8;1008.6;94.0;9.9;6.4;5.0;0.0;0
000CT;16/11/2025 12:00;11.0;1008.7;92.0;9.7;8.0;355.0;0.0;0
000CT;16/11/2025 13:00;12.1;1008.7;90.0;10.5;4.8;24.0;0.0;0
000CT;16/11/2025 14:00;12.6;1008.4;87.0;10.5;6.4;355.0;0.0;0
000CT;16/11/2025 15:00;12.6;1008.7;87.0;10.4;6.4;328.0;0.0;0
000CT;16/11/2025 16:00;12.1;1009.0;89.0;10.4;11.3;51.0;0.0;0
000CT;16/11/2025 17:00;11.4;1009.6;89.0;9.7;11.3;15.0;0.0;0
000CT;16/11/2025 18:00;11.2;1010.4;86.0;8.9;11.3;346.0;0.0;0
000CT;16/11/2025 19:00;10.8;1011.0;85.0;8.4;9.7;330.0;0.0;0
000CT;16/11/2025 20:00;10.4;1011.2;83.0;7.6;14.5;316.0;0.0;0
000CT;16/11/2025 21:00;9.9;1011.8;83.0;7.1;12.9;72.0;0.0;0
000CT;16/11/2025 22:00;9.6;1012.3;83.0;6.8;12.9;20.0;0.0;0
000CT;16/11/2025 23:00;9.3;1012.9;82.0;6.4;9.7;360.0;0.0;0
000CT;17/11/2025 00:00;8.6;1013.2;82.0;5.7;11.3;35.0;0.0;0
000CT;17/11/2025 01:00;7.9;1013.3;81.0;4.9;14.5;340.0;0.0;0
000CT;17/11/2025 02:00;7.8;1013.5;76.0;3.8;9.7;348.0;0.0;0
000CT;17/11/2025 03:00;7.3;1013.9;73.0;2.8;8.0;331.0;0.0;0
000CT;17/11/2025 04:00;6.9;1014.4;76.0;2.9;4.8;335.0;0.0;0
000CT;17/11/2025 05:00;7.2;1015.3;74.0;2.8;6.4;329.0;0.0;0
000CT;17/11/2025 06:00;7.2;1016.1;76.0;3.2;6.4;329.0;0.0;0
000CT;17/11/2025 07:00;7.1;1016.6;78.0;3.5;8.0;13.0;0.0;0
000CT;17/11/2025 08:00;7.3;1017.5;81.0;4.2;8.0;331.0;0.0;0
000CT;17/11/2025 09:00;7.6;1018.4;82.0;4.7;8.0;333.0;0.0;0
000CT;17/11/2025 10:00;7.9;1018.9;84.0;5.4;12.9;350.0;0.0;0
000CT;17/11/2025 11:00;9.1;1019.2;79.0;5.7;9.7;14.0;0.0;0
000CT;17/11/2025 12:00;9.8;1019.6;72.0;5.0;12.9;325.0;0.0;0
000CT;17/11/2025 13:00;9.7;1020.1;68.0;4.1;14.5;5.0;0.0;0
000CT;17/11/2025 14:00;8.6;1021.0;77.0;4.8;12.9;349.0;0.2;1
000CT;17/11/2025 15:00;8.6;1021.7;72.0;3.8;12.9;292.0;0.0;0
000CT;17/11/2025 16:00;8.7;1022.7;67.0;2.9;11.3;15.0;0.0;0
000CT;17/11/2025 17:00;8.1;1023.5;71.0;3.2;8.0;337.0;0.0;0
000CT;17/11/2025 18:00;7.7;1024.5;73.0;3.2;6.4;11.0;0.0;0
000CT;17/11/2025 19:00;7.4;1025.2;71.0;2.5;8.0;360.0;0.0;0
000CT;17/11/2025 20:00;7.2;1025.2;72.0;2.5;9.7;340.0;0.0;0
000CT;17/11/2025 21:00;6.9;1025.4;74.0;2.6;6.4;9.0;0.0;0
000CT;17/11/2025 22:00;6.4;1025.8;76.0;2.5;3.2;304.0;0.0;0
000CT;18/11/2025 00:00;5.9;1025.8;78.0;2.3;3.2;280.0;0.0;0
000CT;18/11/2025 01:00;5.5;1025.5;79.0;2.1;3.2;309.0;0.0;0
000CT;18/11/2025 02:00;5.3;1025.5;81.0;2.3;1.6;326.0;0.0;0
000CT;18/11/2025 03:00;4.4;1025.3;83.0;1.8;3.2;292.0;0.0;0
000CT;18/11/2025 04:00;4.2;1025.3;84.0;1.8;3.2;277.0;0.0;0
000CT;18/11/2025 05:00;4.2;1025.2;84.0;1.7;3.2;281.0;0.0;0
000CT;18/11/2025 06:00;4.1;1025.1;84.0;1.6;0.0;316.0;0.0;0
000CT;18/11/2025 07:00;4.3;1025.0;83.0;1.7;0.0;317.0;0.0;0
000CT;18/11/2025 08:00;5.2;1025.1;82.0;2.3;1.6;165.0;0.0;0
000CT;18/11/2025 09:00;5.6;1024.9;77.0;1.8;3.2;205.0;0.0;0
000CT;18/11/2025 10:00;6.6;1024.6;74.0;2.3;3.2;180.0;0.0;0
000CT;18/11/2025 11:00;7.2;1023.7;71.0;2.3;3.2;282.0;0.0;0
000CT;18/11/2025 12:00;8.3;1022.5;68.0;2.7;4.8;194.0;0.0;0
000CT;18/11/2025 15:00;9.6;1019.8;62.0;2.6;6.4;165.0;0.0;0
000CT;18/11/2025 16:00;8.9;1019.4;63.0;2.3;4.8;232.0;0.0;0
000CT;18/11/2025 17:00;8.3;1019.3;68.0;2.7;8.0;237.0;0.0;0
000CT;18/11/2025 18:00;7.7;1017.9;70.0;2.6;8.0;219.0;0.0;0
000CT;18/11/2025 19:00;7.6;1017.9;73.0;3.0;4.8;195.0;0.0;0
000CT;18/11/2025 20:00;7.3;1017.2;74.0;2.9;8.0;248.0;0.0;0
000CT;18/11/2025 21:00;7.3;1016.7;74.0;2.9;8.0;236.0;0.0;0
000CT;18/11/2025 22:00;7.3;1016.0;74.0;2.9;6.4;178.0;0.0;0
000CT;18/11/2025 23:00;7.2;1014.8;75.0;3.0;6.4;260.0;0.0;0
000CT;19/11/2025 00:00;7.0;1014.2;75.0;2.9;6.4;212.0;0.0;0
